Discharge,Dayl,Prcp,Srad,Swe,Tmax,Tmin,Vp,Date
692,32136.34,0,228.55,0,-9.45,-27.99,63.38,2001-01-21
665,32150.34,0,230.67,0,-9.59,-27.93,65.18,2001-01-22
644,32369.58,0,237.99,0,-6.13,-25.66,80,2001-01-23
627,32486.42,0,204.14,0,-1.19,-14.84,199.17,2001-01-24
615,32591.71,1.28,203.81,0,-2.86,-17.47,157.32,2001-01-25
597,32831.98,0,234.82,0,-5.01,-21.95,120,2001-01-26
580,32872.09,0,233.86,0,-4.39,-20.71,120,2001-01-27
571,33152.95,0,205.01,0,-5.67,-18.18,152.1,2001-01-28
551,33178.32,0,263.75,0,-5.1,-26.76,80,2001-01-29
538,33406.36,0,242.58,0,-2.83,-19.14,129.87,2001-01-30
531,33523.2,4.51,114.63,0,-4.33,-12.51,232.57,2001-01-31
516,33709.13,2.4,96.89,0,-8.28,-13.56,214.3,2001-02-01
501,33868.83,1.13,208.01,0,-5.46,-17.14,160,2001-02-02
490,34013.06,1.6,187.96,0,-4.84,-14.78,200,2001-02-03
480,34214.42,0,257.45,0,-6.58,-22.37,107.6,2001-02-04
469,34319.71,0.8,253.71,0,-5.82,-21.65,120,2001-02-05
462,34560.02,14.77,99.35,0,-4.74,-11.08,257.72,2001-02-06
459,34665.32,4.88,70.09,0,-4.52,-8.69,314.86,2001-02-07
455,34905.6,0,168.55,0,-4.19,-12.04,242.82,2001-02-08
451,35010.92,6.5,266.71,0,-1.63,-21.8,119.92,2001-02-09
500,35251.23,11.24,231.77,0,3.82,-16.47,169.75,2001-02-10
479,35395.48,0,209.89,0,-11.44,-21.4,115.12,2001-02-11
453,35596.84,0,274.1,0,-11.06,-25.07,80,2001-02-12
438,35825.56,0,250.85,0,-6.54,-18.53,143.76,2001-02-13
431,35942.37,1.1,281.2,0,-4.54,-19.42,120.11,2001-02-14
422,36219.34,3.97,169.14,0,-4.8,-14.77,200,2001-02-15
440,36287.98,0,341.35,0,-3.18,-24.27,80,2001-02-16
429,36633.61,0,311.98,0,-3.61,-19.72,126.47,2001-02-17
423,36633.61,0,334.24,0,-7.31,-25.59,80,2001-02-18
420,36979.2,0,311.73,0,-5.84,-21.1,120,2001-02-19
420,37019.28,0.74,199.03,0,0.53,-8.09,328.45,2001-02-20
413,37324.8,4.09,212.72,0,-0.01,-11.84,247,2001-02-21
450,37469.05,0,334.88,0,-11.94,-27.44,71.96,2001-02-22
428,37670.41,1.42,312.63,0,-11.83,-25.32,80,2001-02-23
426,38011.58,1.61,222.74,0,-9.22,-18.33,154.65,2001-02-24
417,38016.03,2.7,320.87,0,-7.67,-24.84,80,2001-02-25
422,38361.61,7.5,228.94,0,-1.98,-13.89,213.87,2001-02-26
419,38362.3,0,334.71,0,-2.98,-16.42,160.77,2001-02-27
409,38707.21,0,353.04,0,-9.47,-23.66,89.75,2001-02-28
402,38893.1,0,363.74,0,-14.83,-29.26,44.16,2001-03-01
395,39052.8,0,419.13,0,-13.68,-34.82,40,2001-03-02
384,39398.36,0,427.71,0,-10.58,-33.57,40,2001-03-03
375,39398.36,0,431.72,0,-5.87,-29.4,45.32,2001-03-04
372,39744,0,389.33,0,-1.16,-18.62,145.89,2001-03-05
366,39784.08,0,252.67,0,-0.55,-9.49,297.93,2001-03-06
360,40089.56,0,224.15,0,0.31,-7.24,351.82,2001-03-07
349,40435.18,0,432.95,0,3.26,-17.65,160,2001-03-08
336,40435.18,0,404.4,0,3.52,-14.09,205.59,2001-03-09
325,40780.77,0.19,316.27,0,1.16,-10.6,279.37,2001-03-10
317,40780.77,0.71,264.77,0,1.54,-7.69,340.8,2001-03-11
309,41126.41,0.3,340.64,0,-1.58,-13.86,207.13,2001-03-12
318,41472.05,6.39,282.55,0,-3.08,-14.24,200,2001-03-13
333,41472.05,10.94,158,0,-1.92,-8.42,320,2001-03-14
339,41817.62,4.93,130.75,0,-0.55,-5.68,399.84,2001-03-15
338,41817.62,0,307.1,0,-0.5,-10.01,285.26,2001-03-16
330,42163.23,0,350.42,0,1.5,-9.84,291.58,2001-03-17
325,42508.75,0,349.55,0,2.8,-8.13,333.44,2001-03-18
318,42508.75,0.02,289.43,0,4.36,-4.01,455.61,2001-03-19
315,42854.38,0,427.88,0,6.51,-7.55,344.03,2001-03-20
313,42854.38,0,495.62,0,9.79,-9.96,276.8,2001-03-21
308,43199.98,0,400.93,0,7.73,-4.91,425.6,2001-03-22
306,43545.56,6.33,145.61,0,1.44,-3.71,462.26,2001-03-23
360,43545.56,6.79,109.47,0,-0.37,-3.96,455.6,2001-03-24
382,43891.17,1.33,312.77,0,-1.47,-10.07,284.23,2001-03-25
360,43891.17,0,436.14,0,-2.53,-15.19,188.07,2001-03-26
355,44236.76,0,440.55,0,-1.47,-14.1,201.62,2001-03-27
352,44582.39,4.25,223.06,0,-0.72,-8.06,331.55,2001-03-28
343,44582.39,0,516.88,0,2.38,-14.56,200,2001-03-29
328,44928.04,0,521.88,0,5.09,-12.27,237.71,2001-03-30
320,44928.04,6.92,295.75,0,2.65,-7.62,343.99,2001-03-31
385,45273.62,5.69,195.61,0,0.12,-5.81,398.32,2001-04-01
382,45619.19,3.07,204.81,0,-0.33,-5.83,402.11,2001-04-02
378,45619.19,1.78,298.14,0,2.16,-4.07,451.15,2001-04-03
377,45964.79,0,536.63,0,6.17,-8.55,319.96,2001-04-04
375,45964.79,0,541.5,0,7.97,-7.21,343.61,2001-04-05
370,46310.35,0,510.86,0,4.96,-8.16,328.31,2001-04-06
368,46615.85,0,561.9,0,5.5,-10.54,270.35,2001-04-07
365,46656,0,524.82,0,5.12,-8.11,326.59,2001-04-08
360,47001.58,3.78,219.43,0,2.66,-3.11,486,2001-04-09
350,47001.58,0,325.12,0,5.09,-1.35,553.67,2001-04-10
397,47347.2,0,545.47,0,7.53,-6.21,373.23,2001-04-11
449,47506.88,0.96,559.65,0,8.91,-6.88,339.1,2001-04-12
555,47692.84,10.27,311.48,0,5.41,-3.39,474.22,2001-04-13
662,48037.73,3.19,242.18,0,2.67,-3.39,477.71,2001-04-14
783,48038.42,0,281.73,0,2.52,-2.89,493.85,2001-04-15
890,48384,0,312.53,0,4.69,-1.27,559.33,2001-04-16
1070,48388.47,0,437.91,0,5.72,-3.21,477.26,2001-04-17
1250,48729.57,0,527.09,0,4.6,-7.3,349.56,2001-04-18
1420,48930.96,0,509.24,0,5.2,-5.82,393.05,2001-04-19
1610,49075.18,0,583.49,0,8.8,-5.67,376.47,2001-04-20
1920,49380.64,0,604.85,0,13.99,-2.68,430.39,2001-04-21
2450,49420.75,1.29,544.44,0,13.21,-0.06,548.69,2001-04-22
3300,49766.45,0.86,542.23,0,12.94,-0.63,527.33,2001-04-23
4320,49766.45,0.03,563.19,0,17.25,2.6,624.9,2001-04-24
5940,50112.03,3.04,461.27,0,16.31,-0.61,553.29,2001-04-25
6740,50180.66,0,607.4,0,11.92,-5.46,360.17,2001-04-26
7250,50457.65,0,566.84,0,13.7,-1.17,495.02,2001-04-27
7360,50574.5,0,551.46,0,11.1,-2.63,464.69,2001-04-28
7270,50803.22,0,525.24,0,7.74,-4.39,424.66,2001-04-29
7120,51004.61,0,552.67,0,12.93,-0.75,516.92,2001-04-30
7070,51148.87,0,607.66,0,19.57,1.21,534.55,2001-05-01
7160,51350.2,0,617.48,0,25.32,4.31,609.42,2001-05-02
7420,51494.38,0.08,607.14,0,28.3,7.17,718.67,2001-05-03
7500,51734.67,0,526.79,0,23.25,8.48,883,2001-05-04
7210,51839.99,0,422.64,0,14.83,4.71,799.98,2001-05-05
6790,52080.28,0,600.2,0,14.39,-3.84,379.45,2001-05-06
6340,52185.57,0,625.13,0,20.04,-1.56,405.08,2001-05-07
5920,52386.95,0,630.99,0,24.52,1.07,427.23,2001-05-08
5510,52531.16,0,616.68,0,25.51,3.21,483.68,2001-05-09
5090,52690.84,0,582.49,0,24.77,5.32,587.94,2001-05-10
4690,52876.82,0,601.18,0,25.66,4.24,505.1,2001-05-11
4320,52993.65,0.56,537.09,0,24.93,7.51,638.96,2001-05-12
3990,53221.66,7.83,385.48,0,20.5,4.74,692.69,2001-05-13
3680,53247.04,1.05,410.3,0,11.8,0.21,545.56,2001-05-14
3460,53527.88,6.68,258.93,0,11.86,2.59,739.44,2001-05-15
3260,53567.99,0.3,221.79,0,11.64,5.87,923.01,2001-05-16
3040,53808.35,0,337.14,0,13.83,4.73,807.48,2001-05-17
2830,53913.66,0,531.95,0,17.58,0.73,468.49,2001-05-18
2630,54030.47,1.6,386.31,0,16.67,5.71,793.04,2001-05-19
2430,54249.66,0.87,528.78,0,20.37,2.85,531.31,2001-05-20
2270,54263.68,0,514.69,0,23.23,6.4,671.76,2001-05-21
2110,54460.54,0.01,549.39,0,24.39,4.99,571.39,2001-05-22
1970,54604.08,0,558.22,0,25.21,4.75,534.08,2001-05-23
1830,54629.48,0,498.01,0,23.36,6.64,673.78,2001-05-24
1710,54845.07,0,567.35,0,24.24,2.28,444.94,2001-05-25
1600,54950.41,0,549.09,0,26.41,5.13,533.78,2001-05-26
1500,54975.08,0,511.65,0,26.55,7.57,652.59,2001-05-27
1410,55190.68,7.93,236.98,0,21.94,11.67,1302.18,2001-05-28
1370,55295.29,9.27,213.4,0,19.22,10.13,1244.49,2001-05-29
1270,55300.43,7.15,213.96,0,16.01,7.09,1009.69,2001-05-30
1180,55455.7,10.62,166.61,0,11.64,5.04,878.83,2001-05-31
1140,55601.46,0,433.09,0,16.65,2.26,631.59,2001-06-01
1110,55641.59,6.04,271.82,0,16.74,7.17,1000.75,2001-06-02
1190,55666.28,15.02,155.85,0,13.09,7.12,1009.76,2001-06-03
1540,55801.29,12.25,100,0,13.4,9.76,1221.17,2001-06-04
1680,55914.09,7.01,153.3,0,14.93,9.18,1174.12,2001-06-05
1820,55986.57,4.31,214.11,0,17.07,9.27,1181.54,2001-06-06
1890,55991.71,0,404.79,0,19.03,6.9,976.83,2001-06-07
1920,56055.87,0,465.22,0,19.92,5.08,815.74,2001-06-08
1890,56146.93,0.03,450.43,0,20.01,6.1,883.26,2001-06-09
1850,56227.52,3.3,337.83,0,19.95,6.92,991.81,2001-06-10
1800,56292.69,0,533.31,0,23.01,2.77,646.15,2001-06-11
1750,56332.12,0,468.78,0,22.2,7.24,916.84,2001-06-12
1660,56332.81,0,419.43,0,23.13,10.53,1156.96,2001-06-13
1580,56337.27,0,490.39,0,25.78,8.82,932.02,2001-06-14
1510,56357.48,0,483.03,0,29.75,12.22,1145.96,2001-06-15
1440,56401.43,0,419.01,0,31.21,16.87,1642.72,2001-06-16
1390,56449.67,14.16,236.21,0,26.05,16.45,1869.33,2001-06-17
1350,56492.52,7.37,252.56,0,21.88,12.27,1421.65,2001-06-18
1290,56492.52,1.04,473.85,0,23.89,7.92,957.28,2001-06-19
1210,56492.52,0,396.43,0,24.29,12.18,1355.49,2001-06-20
1120,56534.2,0,485.28,0,21.98,5.88,836.82,2001-06-21
1060,56534.2,0,447.41,0,20.86,7.19,938.37,2001-06-22
1030,56492.52,8.6,276.65,0,21.85,11.41,1352.66,2001-06-23
1050,56492.52,18.3,257.37,0,24.58,14.98,1711.79,2001-06-24
1020,56449.67,0,434.5,0,26.21,13.17,1422.41,2001-06-25
963,56449.67,0,492.83,0,29.04,12.15,1248.45,2001-06-26
911,56401.43,0,446.93,0,30.77,16.24,1662.01,2001-06-27
825,56357.48,0,465.31,0,25.36,10.63,1168.52,2001-06-28
783,56337.27,0.37,486.47,0,20.8,4.48,778.15,2001-06-29
762,56332.12,3.95,325.04,0,22.98,9.74,1218.4,2001-06-30
771,56323.25,8.24,264,0,25.17,14.95,1701.91,2001-07-01
764,56259.69,6.16,338.68,0,20.95,6.95,998.89,2001-07-02
700,56188.61,0.17,439.74,0,20.22,6.82,957.04,2001-07-03
657,56104.09,0,397.03,0,22.61,10.57,1254.63,2001-07-04
632,56011.94,8.24,275.92,0,23.87,12.65,1451.97,2001-07-05
602,55987.27,4.25,284.77,0,21.5,9.97,1237.3,2001-07-06
557,55977.71,0.76,374.17,0,21.02,9.46,1195.25,2001-07-07
531,55881.9,2.34,296.11,0,22.43,13.13,1510.45,2001-07-08
512,55758.43,6.15,217.51,0,22.66,14.36,1637.02,2001-07-09
498,55646.05,4.4,282.3,0,21.96,12.92,1484.85,2001-07-10
496,55632.05,9.73,230.35,0,20.53,12.15,1413.35,2001-07-11
491,55536.27,8.68,240.49,0,20.45,11.76,1380.58,2001-07-12
479,55364.61,5.84,205.76,0,19.92,12.72,1457.89,2001-07-13
456,55295.98,3.55,241.54,0,21.2,12.67,1453.32,2001-07-14
465,55255.86,4.11,284.06,0,22.52,12.13,1410.74,2001-07-15
465,55110.09,7.85,228.18,0,21.1,13.35,1533.42,2001-07-16
559,54950.41,16.01,199.32,0,20.22,13.65,1569.74,2001-07-17
848,54910.31,14.19,291.01,0,22.07,11.55,1364.19,2001-07-18
740,54764.5,0,487.76,0,25.81,9.55,1203.28,2001-07-19
714,54604.77,0,497.16,0,28.5,10.41,1263.95,2001-07-20
705,54564.67,0,478.55,0,28.96,12.23,1417.17,2001-07-21
700,54327.83,7.28,346.9,0,27.29,15.47,1757.74,2001-07-22
754,54259.2,12.29,300.08,0,29.41,17.03,1930.86,2001-07-23
767,54153.91,9.85,284.65,0,28.71,18.53,2134.87,2001-07-24
735,53918.11,2.86,342.17,0,25.01,14.46,1636.97,2001-07-25
688,53904.12,0,458.65,0,20.54,6.8,984.15,2001-07-26
644,53636.64,0,446.85,0,18.2,5.43,905.18,2001-07-27
620,53567.99,0.68,462.16,0,20.5,6.57,970.52,2001-07-28
602,53423.74,0,473.73,0,23.04,7.94,1075.1,2001-07-29
572,53222.36,0,494.95,0,26.19,8.36,1108.81,2001-07-30
539,53149.24,0,483.32,0,27.54,10.06,1244.86,2001-07-31
511,52876.82,0,492.67,0,28.63,9.61,1209.13,2001-08-01
492,52836.68,0,462.69,0,30.26,13.22,1516.45,2001-08-02
460,52535.61,0,373.79,0,28.51,16.81,1907.93,2001-08-03
435,52521.62,0,459.04,0,26.43,10.41,1272.8,2001-08-04
414,52210.25,0,481.42,0,28.3,9.59,1207.28,2001-08-05
393,52184.88,0,437.55,0,31.28,14.98,1702.91,2001-08-06
366,51864.66,0,357.02,0,30.81,18.74,2162.08,2001-08-07
331,51839.99,0,458.95,0,28.01,10.48,1278.74,2001-08-08
315,51519.04,0,433.53,0,29.58,13.21,1514.07,2001-08-09
302,51494.38,0.21,352.98,0,29.63,17.27,1970.59,2001-08-10
274,51153.32,0,437.89,0,26.28,9.82,1225.71,2001-08-11
260,51148.18,0,459.08,0,25.89,7.51,1040.75,2001-08-12
250,50803.22,1.27,385.88,0,27.36,11.38,1350.17,2001-08-13
236,50802.53,3.95,389.35,0,25.43,7.68,1054.68,2001-08-14
222,50457.65,0,457.09,0,25.26,5.99,928.03,2001-08-15
217,50417.51,0,435.78,0,27.35,8.88,1150.66,2001-08-16
208,50112.03,0.96,318.27,0,24.92,13.09,1501.22,2001-08-17
202,50006.75,2.54,208.4,0,23.56,15.06,1724.05,2001-08-18
186,49766.45,0,300.9,0,24.12,13.43,1540.62,2001-08-19
174,49580.45,0.54,307.73,0,22.31,11.29,1343.6,2001-08-20
188,49420.75,8.16,132.92,0,19.24,13.5,1559.32,2001-08-21
187,49079.64,3.22,189.11,0,22.3,14.53,1646.88,2001-08-22
183,49075.18,1.91,302.24,0,25.43,13,1479.95,2001-08-23
169,48729.57,0,379.31,0,22.15,8.01,1080.51,2001-08-24
158,48728.88,0,426.96,0,19.8,2.74,742.63,2001-08-25
153,48384,0.61,426.22,0,23.81,4.91,866.82,2001-08-26
160,48239.74,8.34,237.88,0,22.39,10.76,1300.43,2001-08-27
150,48038.42,4.9,203.14,0,21.71,12.19,1415.34,2001-08-28
142,47697.29,5.11,226.61,0,21.35,10.64,1291.47,2001-08-29
132,47692.84,0,414.56,0,20.06,3.4,791.19,2001-08-30
133,47347.2,3.8,388.53,0,23.82,7.68,1054.15,2001-08-31
217,47346.52,25.31,224.2,0,21.73,11.09,1327.2,2001-09-01
210,47001.58,4.12,286.91,0,17.47,3.97,813.56,2001-09-02
184,46724.62,0,392.99,0,20.09,4.55,843.69,2001-09-03
179,46656,0.5,297.62,0,20.56,9.76,1221.18,2001-09-04
171,46310.35,9.49,233.79,0,16.84,6.07,936.1,2001-09-05
164,46310.35,0,404.39,0,18.53,2.09,713.63,2001-09-06
160,45964.79,0,407.43,0,24.44,6.48,966.26,2001-09-07
153,45778.89,0,362.17,0,28.47,13.02,1496.52,2001-09-08
149,45619.19,0,304.35,0,30.03,17.51,2002.19,2001-09-09
146,45273.62,0.96,319.93,0,29.05,15.37,1745.67,2001-09-10
145,45273.62,2.4,272.69,0,24.11,12.26,1420.49,2001-09-11
133,44928.04,0,346.21,0,17.98,4.8,863.63,2001-09-12
130,44783.8,0,332.99,0,18.92,6.39,951.3,2001-09-13
118,44582.39,0,376.27,0,17.06,1.96,717.04,2001-09-14
111,44236.76,0,371.24,0,14.96,0.39,624.07,2001-09-15
107,44236.76,0,355.57,0,17.53,3.52,787,2001-09-16
101,43891.17,0,369.54,0,21.31,5.27,901.52,2001-09-17
95,43785.84,0,334.9,0,20.27,6.57,965.71,2001-09-18
89,43545.56,0,385.33,0,17.42,-0.34,599.68,2001-09-19
88,43199.98,0,333.62,0,17.05,3.04,758.24,2001-09-20
93,43199.98,3.95,156.56,0,17.24,9.31,1184.84,2001-09-21
101,42854.38,6.77,113.24,0,18.78,13.1,1502.74,2001-09-22
119,42652.95,10.37,170.69,0,20.94,12,1400,2001-09-23
118,42508.75,0,295.6,0,22.27,9.79,1223.08,2001-09-24
121,42163.23,2.78,213.72,0,19.98,11.59,1366.84,2001-09-25
280,42163.23,30.96,131.37,0,19.23,12.67,1453.91,2001-09-26
272,41817.62,4.98,195.15,0,18.36,8.08,1086.64,2001-09-27
269,41616.29,6.56,185.13,0,12.35,3.34,776.83,2001-09-28
273,41472.05,0,309.17,0,12.74,0.04,606.51,2001-09-29
275,41126.41,0,354.57,0,15.27,-1.95,534.34,2001-09-30
275,41126.41,0,357.4,0,18.76,-0.25,599.56,2001-10-01
272,40780.77,0,333.44,0,19.18,2.5,735.75,2001-10-02
267,40621.08,0,314.13,0,16.55,1.8,704.08,2001-10-03
269,40435.18,1.8,260.24,0,17.12,4.97,876.66,2001-10-04
264,40089.56,1.69,216.18,0,16.87,6.74,978.93,2001-10-05
273,40089.56,4.88,133.01,0,13.66,6.62,971.46,2001-10-06
268,39744,3.3,239.17,0,12.44,-0.24,600.46,2001-10-07
259,39675.34,0.87,272.83,0,8.78,-2.92,487.72,2001-10-08
251,39398.36,2.09,264.13,0,9.78,-3.05,489.17,2001-10-09
245,39053.5,0,265.74,0,13.27,1.38,670.29,2001-10-10
240,39052.8,0,282.85,0,18.27,4.27,822.88,2001-10-11
233,38707.21,0,275.2,0,20.28,6.28,948.97,2001-10-12
227,38707.21,0,248.95,0,17.49,5.67,912.35,2001-10-13
226,38361.61,0,261.36,0,17.85,4.92,873.95,2001-10-14
222,38160.23,4.09,153.34,0,16.07,7.34,1027.31,2001-10-15
217,38016.03,9.93,180.8,0,14.57,3.21,776.78,2001-10-16
271,37679.96,13.2,172.87,0,14.49,3.77,800,2001-10-17
317,37670.41,5.7,150.27,0,10.21,1.5,685.32,2001-10-18
282,37324.8,0,235.78,0,8.68,-2.04,520,2001-10-19
281,37320.34,1.31,180.72,0,9.98,1.51,681.13,2001-10-20
288,36979.2,3.81,184.79,0,12.36,0.15,612.16,2001-10-21
319,36819.51,6.36,168.52,0,12.13,1.2,655.67,2001-10-22
323,36633.61,4.83,184.89,0,9.16,-2.77,498.43,2001-10-23
373,36393.29,6.69,185.11,0,14.06,0.48,627.85,2001-10-24
385,36287.98,4.71,147.63,0,14.98,5.05,877.96,2001-10-25
459,35982.49,6.5,143.64,0,10.52,0.97,640,2001-10-26
469,35942.37,3,136.3,0,8.34,-0.6,591.74,2001-10-27
471,35606.39,0,166.05,0,5.58,-2.42,512.17,2001-10-28
483,35596.84,0,201.69,0,6.22,-4.21,440,2001-10-29
474,35251.93,0,156.18,0,4.86,-2.6,504.54,2001-10-30
477,35246.79,0,163.41,0,2.52,-5.16,420.66,2001-10-31
481,34905.6,0,179.69,0,5.45,-3.21,486.03,2001-11-01
487,34880.94,2.01,166.26,0,10.84,2.64,741.18,2001-11-02
477,34560.02,1.76,146.33,0,14.14,6.98,999.04,2001-11-03
470,34535.32,0,171.17,0,10.47,1.94,702.12,2001-11-04
461,34215.11,0,104.14,0,6.73,1.96,707.17,2001-11-05
450,34189.73,1.53,99.55,0,6.59,1.93,706.56,2001-11-06
430,33878.38,0,144.17,0,7.45,0.63,640.26,2001-11-07
431,33864.37,0,174.66,0,5.17,-3.51,468.85,2001-11-08
451,33563.33,6.67,98.97,0,4.22,-1.87,533.99,2001-11-09
438,33523.2,0,140.18,0,2.71,-3.73,462.77,2001-11-10
428,33250.75,1.74,129.45,0,0.88,-5.16,423.14,2001-11-11
414,33177.63,0,159.98,0,-0.81,-8.1,331.48,2001-11-12
401,32976.23,0.71,163.16,0,-2,-9.38,298.51,2001-11-13
403,32831.98,1.67,193.83,0,0.5,-8.19,328.68,2001-11-14
398,32763.39,0,199.46,0,7.6,-2.31,519.89,2001-11-15
397,32495.98,1.33,182.03,0,9.63,-0.15,602.83,2001-11-16
386,32481.96,0,199.59,0,4.91,-6.9,359.83,2001-11-17
388,32246.12,0,161.63,0,2.89,-5.22,417.58,2001-11-18
386,32140.79,0.05,175.13,0,10.18,-0.06,602.24,2001-11-19
388,32072.18,2.46,166.18,0,10.43,-1.84,535.79,2001-11-20
383,31835.34,3.01,143.28,0,3.42,-6.01,398.79,2001-11-21
380,31795.23,0,125.91,0,0.6,-5.02,438.09,2001-11-22
374,31635.53,0,116.26,0,1.8,-3.27,477.76,2001-11-23
375,31489.71,0,136.64,0,5.07,-1.46,552.93,2001-11-24
378,31449.61,0.21,137.91,0,9.75,2.31,728.06,2001-11-25
381,31289.88,3.41,62.54,0,11.5,7.36,1029.32,2001-11-26
365,31144.08,1.29,154.19,0,7.59,-3.09,487.7,2001-11-27
366,31103.99,3.89,79.05,0,-2.56,-6.84,364.78,2001-11-28
358,31035.38,9.73,147.09,0,-3.6,-14.82,197.84,2001-11-29
393,30863.72,13.95,125.26,0,-0.95,-9.15,300.55,2001-11-30
443,30767.94,8.04,110.22,0,4.35,-2.66,501.89,2001-12-01
488,30753.94,0.54,141.22,0,5.54,-1.5,558.64,2001-12-02
490,30641.56,1.08,104.26,0,3.12,-1.89,529.39,2001-12-03
506,30518.12,1.86,90.56,0,2.42,-1.58,553.23,2001-12-04
528,30422.33,2.15,106.34,0,2.94,-2.1,525.79,2001-12-05
568,30412.79,2.22,152.04,0,9.1,0.16,613.71,2001-12-06
615,30388.11,0,167.81,0,8.7,-1.17,563.61,2001-12-07
628,30295.94,0,133.86,0,0.35,-6.22,384.09,2001-12-08
643,30211.42,0,169.92,0,-1.67,-11.42,248.36,2001-12-09
661,30140.34,0,187.31,0,1.41,-11.89,240,2001-12-10
681,30076.75,0,174.03,0,4.46,-6.85,366.43,2001-12-11
678,30067.89,0,178.14,0,1.86,-10.32,280,2001-12-12
702,30062.75,2.76,134.6,0,1.16,-7.98,332.78,2001-12-13
717,30042.52,2.3,112.53,0,5.02,-2.05,525.58,2001-12-14
694,29998.58,0,138.22,0,0.69,-6.96,357.02,2001-12-15
646,29950.36,0,109.28,0,-3.28,-8.82,313.58,2001-12-16
635,29950.36,0,150,0,-3.96,-12.32,239.98,2001-12-17
628,29907.52,1.25,105.12,0,-4.07,-9.24,297.32,2001-12-18
620,29907.52,0,108.8,0,-2.46,-7.81,338.43,2001-12-19
612,29865.83,0.28,137.32,0,-2.14,-9.26,299.03,2001-12-20
606,29865.83,2.08,121.46,0,-3.22,-9.89,280.01,2001-12-21
597,29907.52,0,111.46,0,-3.82,-9.13,303.83,2001-12-22
589,29907.52,0,167.29,0,-2.96,-12.94,225.9,2001-12-23
586,29907.52,5.69,149.14,0,-0.54,-10.97,263.75,2001-12-24
593,29950.36,7.64,79.23,0,0.26,-4.9,433.4,2001-12-25
578,29998.58,0,163.54,0,-1.63,-11.19,261.81,2001-12-26
559,30042.52,0.6,120.87,0,-4.04,-10.03,280,2001-12-27
544,30062.75,0,115.34,0,-5.53,-11.09,264.67,2001-12-28
531,30067.2,0,128.34,0,-5.13,-11.36,251.02,2001-12-29
516,30067.89,0,93.81,0,-6.07,-10.27,275.74,2001-12-30
501,30107.3,0,166.37,0,-6.11,-15.06,199.22,2001-12-31
488,30172.51,0,155.25,0,-7.2,-16.89,160,2002-01-01
474,30253.1,0,124.7,0,-8.08,-15.21,190.67,2002-01-02
462,30344.18,0,117.44,0,-5.77,-12.4,238.3,2002-01-03
447,30408.33,0,188.15,0,-7.76,-21.27,120,2002-01-04
434,30413.48,0,196.06,0,-8.11,-22.93,96.48,2002-01-05
423,30485.93,1.96,159.58,0,-2.95,-14.87,200.07,2002-01-06
412,30598.72,3.18,107.31,0,-2.05,-9.94,281.45,2002-01-07
400,30733.73,0,194.96,0,-6.53,-20.01,120.01,2002-01-08
389,30758.4,0.95,179.65,0,-3.21,-14.56,200.96,2002-01-09
380,30798.52,3.15,48.8,0,-1.2,-4.26,439.77,2002-01-10
370,30944.32,2.6,76.16,0,0,-4.43,438.76,2002-01-11
363,31099.53,2.45,98.39,0,-3.2,-8.75,319.67,2002-01-12
357,31104.68,6.96,138.23,0,-3.74,-12.42,240,2002-01-13
390,31209.29,9.01,93.75,0,-4.02,-10.3,277.12,2002-01-14
389,31424.91,0.54,172.67,0,-6.63,-16.47,160,2002-01-15
383,31449.61,3.77,91.9,0,-7.51,-13.35,214.58,2002-01-16
377,31554.92,2.84,178.09,0,-6.31,-17.82,160,2002-01-17
371,31770.52,3.55,166.74,0,-7.39,-18.75,137.77,2002-01-18
366,31795.92,0.41,236.47,0,-7.72,-24.27,80,2002-01-19
361,31939.46,0,232.36,0,-6.33,-21.04,120.06,2002-01-20
355,32136.34,1.34,223.42,0,-3.33,-18.14,150.53,2002-01-21
350,32150.34,4.43,144.37,0,-3.04,-11.75,244.63,2002-01-22
346,32369.58,0,250.2,0,-2.05,-18.78,138.2,2002-01-23
340,32486.42,0,230.85,0,1.36,-11.58,252.41,2002-01-24
336,32591.71,0.58,222.2,0,-4.39,-16.8,161.49,2002-01-25
332,32831.98,2.04,219.76,0,-6.12,-17.51,159.88,2002-01-26
328,32872.09,2.64,165.61,0,-6.01,-14.87,198.93,2002-01-27
324,33152.95,3.04,142.62,0,-4.52,-12.85,236.29,2002-01-28
320,33178.32,0.53,199.55,0,-1.15,-10,285.67,2002-01-29
315,33406.36,0.04,192.4,0,-9.53,-17.66,160,2002-01-30
311,33523.2,0,233.53,0,-14.12,-24.66,80,2002-01-31
307,33709.13,8.19,172.49,0,-12.87,-22.06,111.61,2002-02-01
305,33868.83,9.29,169.89,0,-8.77,-18.41,149,2002-02-02
301,34013.06,0,293.54,0,-10.93,-27.37,80,2002-02-03
298,34214.42,3.9,210.75,0,-9.42,-23.2,94.67,2002-02-04
294,34319.71,1.79,240.53,0,-9.42,-20.21,120,2002-02-05
291,34560.02,0,261.85,0,-10.79,-21.99,118.25,2002-02-06
287,34665.32,0.41,290.48,0,-12.7,-27.19,67.21,2002-02-07
284,34905.6,4.44,190.89,0,-9.79,-19.61,125.88,2002-02-08
281,35010.92,0,280.24,0,-9.14,-21.12,120,2002-02-09
278,35251.23,0.68,319.82,0,-5.44,-23.35,80.72,2002-02-10
275,35395.48,5.64,244.26,0,-3.03,-20.61,120,2002-02-11
273,35596.84,0,339.52,0,-10.13,-29.77,40,2002-02-12
